id,tags,label
20587820,original yzk simple_background artist_name signature grey_background gradient_background 1girl bangs blue_skirt blush bow bow_panties bra brown_eyes brown_hair closed_mouth clothes_pull embarrassed female female_focus gradient green_neckwear hand_on_hip hand_up lifted_by_self looking_away looking_to_the_side matching_hair_and_eye_color miniskirt necktie pantsu pettanko pleated_skirt school_uniform see-through shiny shiny_hair shirt short_hair short_sleeves skirt skirt_lift skirt_pull solo spread_legs standing training_bra underwear uniform white_bra white_panties white_shirt white_underwear loli tomboy contentious_content Rating:Questionable Score:4.6 Size:480x800 User:anonymous,tomboy
20591391,nari_(cougar1404) cougar1404 ? 1girl belt black_hair blush breasts cleavage disembodied disembodied_hand disembodied_limb female heart jacket loli_face overalls petting short_hair suspenders yellow_eyes tomboy Rating:Safe Score:4.8 Size:707x1000 User:AmorphousBlob,tomboy
20602480,original aaaa aaaa_(quad-a) high_resolution simple_background uncensored 1:1_aspect_ratio grey_background paid_reward decensored fanbox_reward 1girl adductors anus black_legwear black_shirt blush bottomless clavicle clothing crotch_lines embarrassed erect_nipples erect_nipples_under_clothes eyebrows_visible_through_hair feet female footwear groin legwear looking_at_viewer nipples pettanko shirt short_hair sitting socks solo spread_legs spread_vagina sweatdrop t-shirt vagina vaginal_juices loli tomboy contentious_content third-party_edit Rating:Explicit Score:4.9 Size:2048x2048 User:domestic_importer,tomboy
20602483,original aaaa aaaa_(quad-a) high_resolution simple_background uncensored 1:1_aspect_ratio grey_background paid_reward decensored fanbox_reward 1girl adductors anus black_legwear black_shirt blush bottomless clavicle cleft_of_venus clothing crotch_lines embarrassed erect_nipples erect_nipples_under_clothes eyebrows_visible_through_hair female footwear groin labia labia_majora legwear looking_at_viewer nipples open_mouth pajamas pettanko shirt short_hair sitting sleepwear socks solo spread_legs sweatdrop t-shirt vagina loli tomboy contentious_content third-party_edit Rating:Explicit Score:4.8 Size:2048x2048 User:domestic_importer,tomboy
20604702,nari_(cougar1404) cougar1404 1girl ass black_hair blush breasts cloak clothing electric_fan fan female from_behind heavy_breathing hood hooded_cloak hoodie hot large_ass loli_face looking_back mole mole_on_ass open_mouth pantsu shiny shiny_hair shiny_skin short_hair shorts shorts_pull sideboob solo sweat sweaty thighs underwear wedgie white_panties white_underwear yellow_eyes tomboy Rating:Questionable Score:4.6 Size:750x1000 User:hips_are_key,tomboy
20606601,original bang-you high_resolution cover cover_page manga_cover 1girl abs after_anal after_sex anus armpits arms_behind_back arms_up breasts brown_eyes brown_hair changing_room dark_skin egg_vibrator excessive_semen female hair_between_eyes locker locker_room medium_breasts nipples semen semen_in_anus sex_toy shoes short_hair shorts short_shorts sneakers solo sports_bra_lift squatting sweat sweating_profusely tanlines tanned track_uniform vaginal_juices vibrator tomboy Rating:Explicit Score:4.7 Size:873x1200 User:anonymous,tomboy
20607407,original adrian_(cabronpr) cabronpr high_resolution very_high_resolution 1girl barefoot cellphone colored_skin couch ear_piercing feet feet_together female heart holding holding_object holding_phone legs_up lying lying_on_couch no_shoes on_couch phone piercing pillow pink_skin pov_feet short_hair sitting smartphone soles solo toenails toes reverse_trap tomboy Rating:Safe Score:4.5 Size:3190x2896 User:anonymous,tomboy
20607869,megido72 zagan_(megido72) 2equal8 high_resolution simple_background tan_background 1girl belt black_belt black_hair black_neckwear blue_jacket blue_legwear blue_pants blush breasts breath brown_gloves cameltoe epaulettes exhibitionism facial_hair feathers female frilled_jacket frills full-face_blush gloves gold_trim hat hat_feather hat_removed headwear_removed holding holding_hat holding_object jacket legwear medium_breasts military military_uniform multiple_belts naughty_face nipples no_bra off_shoulder pants red_eyes see-through shirt short_hair solo steam striped sweat sweatdrop tight tight_pants undressing uniform white_feathers white_shirt tomboy Rating:Questionable Score:4.8 Size:657x1600 User:anonymous,tomboy
20607902,megido72 zagan_(megido72) high_resolution monochrome cowboy_shot 1girl bangs banner black_hair blush breath covering covering_breasts elbow_gloves erect_nipples erect_nipples_under_clothes exhibitionism female fingering full-face_blush gloves hair_between_eyes hat hat_feather heart heart-shaped_pupils looking_at_viewer masturbation naughty_face nipples nude short_hair silhouette smile solo symbol-shaped_pupils trembling vaginal_juices white_sheet tomboy Rating:Explicit Score:4.8 Size:1200x1847 User:anonymous,tomboy
20607953,megido72 zagan_(megido72) hotaruika_niji high_resolution white_background cowboy_shot artist_name grey_background twitter_username gradient_background 1girl ass bangs banner belt black_belt black_gloves black_hair blue_jacket blue_legwear breasts :d elbow_gloves epaulettes feathers female gloves gold_trim gradient hat hat_feather hat_removed headwear_removed holding holding_hat holding_object jacket legwear looking_at_viewer looking_back medium_breasts multiple_belts open_mouth open-mouth_smile orange_eyes pants short_hair smile solo striped white_feathers tomboy Rating:Safe Score:4.9 Size:845x1200 User:anonymous,tomboy
20607961,megido72 zagan_(megido72) yotubeya simple_background white_background 1girl ass bangs black_hair blue_jacket blue_legwear blue_pants blush breasts cameltoe epaulettes female frottage gold_trim grin grinding hair_between_eyes jacket large_breasts legwear looking_at_viewer looking_back naughty_face pants short_hair smile solo tight tight_pants tomboy Rating:Questionable Score:4.8 Size:636x900 User:anonymous,tomboy
20609188,original konishi_(565112307) high_resolution very_high_resolution simple_background cowboy_shot black_background chinese weibo_username 1girl armpit_peek bangs black_shirt black_tank_top blue_shorts blush boxing_gloves boxing_ring breasts clavicle female fingerless_gloves gloves hand_on_hip looking_at_viewer medium_breasts midriff mismatched_gloves navel open_mouth parted_bangs purple_eyes purple_hair red_gloves shirt short_hair shorts sleeveless solo standing tank_top taut_clothes toned tsurime tomboy Rating:Safe Score:4.7 Size:2480x3508 User:anonymous,tomboy
20610846,mario_(series) super_mario_bros. super_smash_bros. super_mario_land nintendo princess_daisy 1girl blue_eyes breasts brown_hair clothing crown earrings female flower_earrings gem gloves grin hand_up headwear jewelry one_eye_closed pointing pointing_at_viewer pose puffy_dress puffy_short_sleeves puffy_sleeves short_sleeves sidelocks smile solo standing star wink tomboy Rating:Safe Score:5.0 Size:776x768 User:AmorphousBlob,tomboy
20610872,mario_(series) super_smash_bros. super_mario_land nintendo princess_daisy high_resolution 1girl bangs blue_eyes blue_sky brown_hair castle clothing crown dress earrings female flower_earrings frying_pan full_body gloves golf_club grass grin headwear high_heels jewelry looking_at_viewer orange_dress puffy_short_sleeves puffy_sleeves shoes short_sleeves sky smash_ball smile solo symbol tomboy Rating:Safe Score:5.0 Size:2700x2000 User:AmorphousBlob,tomboy
20611881,original ikuta_semi simple_background white_background flat_color 1girl arm_support bandaid bandaids_on_nipples black_eyes black_hair breasts buruma clothing female female_focus gym_uniform looking_at_viewer navel pasties short_hair sitting small_breasts smile solo sportswear uniform loli tomboy contentious_content Rating:Questionable Score:5.0 Size:680x900 User:AmorphousBlob,tomboy
20618282,akame_ga_kill! najenda simple_background white_background artist_name 3:2_aspect_ratio 2010s image_sample tumblr_username tumblr_sample 1girl breasts cigarette eyepatch female female_focus in_profile looking_down mechanical_arm purple_eyes red_string sad smoking string tomboy Rating:Questionable Score:0.0 Size:750x500 User:AmorphousBlob,tomboy
20618985,original hashi simple_background 1girl abs bikini black_bikini black_hair black_swimsuit blue_eyes breasts carrying_under_arm clothing dark_skin female hand_on_hip medium_breasts muscle muscular_female navel short_hair solo swimsuit tanned volleyball tomboy Rating:Questionable Score:4.8 Size:659x1000 User:Nigredo,tomboy
20619792,pokemon mario_(series) super_mario_bros. super_smash_bros. super_mario_land nintendo game_freak creatures_inc. pokemon_species gen_1_pokemon bowser princess_daisy jigglypuff high_resolution very_high_resolution 1girl angry blue_eyes breasts brown_hair claws clothing crown dress earrings female fire flower_earrings gloves headwear jewelry lying monster orange_dress puffy_short_sleeves puffy_sleeves red_sky short_sleeves sky standing tail torn_clothes torn_dress white_gloves tomboy Rating:Questionable Score:5.0 Size:3508x2480 User:AmorphousBlob,tomboy
20621500,kino_no_tabi kino_(kino_no_tabi) rounin_(amuza) high_resolution artist_name scan twitter_username 1girl bangs bare_tree belt belt_buckle belt_pouch black_hair black_jacket black_legwear broken brown_belt brown_coat buckle clock clock_tower closed_mouth coat coat_removed collared_shirt colt_1851_navy dome dress_shirt expressionless fallen_tree female fog full_body fur_hat goggles goggles_on_head goggles_on_headwear gun hair_between_eyes handgun hat holding holding_coat holding_gun holding_weapon holster jacket looking_at_viewer overcast overcoat pants pettanko pine_tree pouch purple_eyes revolver ruins shirt short_hair skinny sky solo standing statue thigh_gap tower tree ushanka weapon white_shirt wind androgynous reverse_trap tomboy Rating:Safe Score:4.9 Size:1280x1767 User:anonymous,tomboy
20625433,original satsuyo monochrome 1girl ass female female_focus shoes short_hair shorts short_shorts sitting solo spats standing tomboy Rating:Safe Score:5.0 Size:1383x1078 User:AmorphousBlob,tomboy
20637548,mario_(series) super_mario_bros. super_mario_land nintendo princess_daisy loveboxf high_resolution very_high_resolution simple_background full_color cowboy_shot outline orange_background white_outline 1girl bangs bare_arms bare_shoulders bikini blue_eyes bottle bra breasts brown_hair cameltoe clavicle cleavage clenched_hands clothing contrapposto crown :d dotted_line earrings eyelashes female female_only flipped_hair flower_earrings gloves groin headwear highleg highleg_bikini highleg_swimsuit holding holding_bottle jewelry large_breasts large_breasts_under_clothes light-skinned light-skinned_female looking_away looking_to_the_side medium_hair navel one_arm_up open_mouth open-mouth_smile orange_bikini orange_swimsuit orange_thong parted_bangs sideboob smile solo sports_bra stomach sweat swimsuit teeth thighs thong thong_bikini thong_swimsuit underwear upper_teeth water_bottle white_gloves yellow_bikini yellow_bra yellow_sports_bra yellow_swimsuit tomboy Rating:Questionable Score:5.0 Size:2552x4000 User:AmorphousBlob,tomboy
20644940,ajitsuke_nori_(nijie895794) high_resolution dutch_angle blurry_background 1girl black_eyes black_hair blurry book closed_mouth collared_shirt desk female flower holding holding_flower long_sleeves looking_at_viewer lying on_back panchira panchira_(lying) pantsu paper pencil pettanko shirt short_hair sloli spread_legs tile_floor tiles underwear white_panties white_underwear loli tomboy contentious_content Rating:Questionable Score:5.0 Size:1000x1414 User:domestic_importer,tomboy
20644943,ajitsuke_nori_(nijie895794) high_resolution dutch_angle blurry_background 1girl black_eyes black_hair blurry book clavicle closed_mouth desk female flower holding holding_flower long_sleeves looking_at_viewer lying navel on_back pantsu paper pencil pettanko short_hair sloli spread_legs tile_floor tiles underwear underwear_only white_panties white_underwear loli tomboy contentious_content Rating:Explicit Score:3.0 Size:1000x1414 User:domestic_importer,tomboy
20644946,ajitsuke_nori_(nijie895794) high_resolution censored censor_bar dutch_angle blurry_background 1girl black_eyes black_hair blurry book clavicle closed_mouth desk female flower holding holding_flower long_sleeves looking_at_viewer lying navel nipples nude on_back paper pencil pettanko short_hair sloli spread_legs tile_floor tiles vagina loli tomboy contentious_content Rating:Explicit Score:4.5 Size:1000x1414 User:domestic_importer,tomboy
20644952,original ajitsuke_nori_(nijie895794) high_resolution 1girl bare_shoulders black_bra black_hair black_legwear black_panties black_underwear bow bow_bra bra closed_mouth crotch_seam female looking_at_viewer lying navel on_back pantsu pettanko short_hair solo underwear loli tomboy contentious_content Rating:Questionable Score:4.4 Size:1000x1414 User:domestic_importer,tomboy
20644960,ajitsuke_nori_(nijie895794) high_resolution 1girl barefoot black_hair closed_mouth feet female holding lying nipples on_back open_clothes pettanko shirt shirt_lift soles solo toes underwear white_bag loli tomboy contentious_content Rating:Explicit Score:5.0 Size:1000x1414 User:domestic_importer,tomboy
20644963,ajitsuke_nori_(nijie895794) high_resolution 1girl barefoot black_hair closed_mouth clothes_pull clothing feet female female_only holding lying nipples on_back pettanko shirt shirt_lift shirt_pull soles solo toes underwear white_bag loli tomboy contentious_content Rating:Explicit Score:5.0 Size:1000x1414 User:domestic_importer,tomboy
20644967,ajitsuke_nori_(nijie895794) high_resolution 1girl barefoot black_hair closed_mouth clothes_pull clothing feet female female_only holding lying nipples on_back pettanko shirt shirt_lift shirt_pull soles solo toes underwear underwear_only white_bag loli tomboy contentious_content Rating:Explicit Score:4.8 Size:1000x1414 User:domestic_importer,tomboy
20644970,original ajitsuke_nori_(nijie895794) high_resolution 1girl barefoot bare_legs black_hair bottle closed_mouth feet female from_behind holding legs looking_back lying nipples on_back pettanko soles solo toes underwear underwear_only white_bag loli tomboy contentious_content Rating:Explicit Score:5.0 Size:1000x1414 User:domestic_importer,tomboy
20645945,original aaaa aaaa_(quad-a) high_resolution simple_background uncensored 1:1_aspect_ratio grey_background paid_reward fanbox_reward 1girl ahoge animal_print bare_arms bare_legs black_dress black_shirt blush bottomless cat_dress cat_print cellphone clavicle cleft_of_venus clitoris clothing dress eyebrows_visible_through_hair fat_mons female female_only green_eyes green_hair hair_betweeen_eyes hair_between_eyes holding holding_object holding_phone innie labia labia_majora leaning_back legs looking_at_viewer mound_of_venus nopan off_shoulder open_mouth pettanko phone print_dress seductive_smile shiny shiny_hair shiny_skin shirt short_hair sidelocks simple_dress sitting sleeveless sleeveless_dress sleeveless_shirt smartphone smile solo vagina loli tomboy contentious_content Rating:Explicit Score:4.9 Size:2048x2048 User:domestic_importer,tomboy
20646181,original aaaa aaaa_(quad-a) high_resolution simple_background uncensored 1:1_aspect_ratio grey_background paid_reward fanbox_reward 1girl black_hair blush bottomless clavicle cleft_of_venus closed_mouth clothing dot_nose eyebrows_visible_through_hair female female_only hands_in_pockets innie jacket labia labia_majora legwear long_sleeves looking_at_viewer mound_of_venus naughty_face nopan pettanko pink_jacket shirt short_hair smile solo sweatdrop thighhighs vagina white_legwear white_shirt zipper loli tomboy contentious_content Rating:Explicit Score:4.8 Size:2048x2048 User:domestic_importer,tomboy
20646184,original aaaa high_resolution simple_background uncensored 1:1_aspect_ratio grey_background paid_reward fanbox_reward 1girl black_hair black_legwear black_shirt blonde_hair blush clavicle cleft_of_venus closed_mouth dot_nose eyebrows_visible_through_hair female female_only hands_in_pockets innie jacket labia labia_majora long_sleeves looking_at_viewer mound_of_venus naughty_face nopan pettanko pink_jacket shirt short_hair smile solo sweatdrop thighhighs vagina white_legwear white_shirt zipper loli tomboy contentious_content Rating:Explicit Score:4.8 Size:2048x2048 User:domestic_importer,tomboy
20661727,mario_(series) luigi's_mansion super_mario_land nintendo princess_daisy high_resolution comic 1girl bird blue_eyes breasts brown_hair crow door dress earrings female female_only flower_earrings gem gloves grass jewelry letter lipstick makeup nervous night night_sky orange_dress outdoors puffy_short_sleeves puffy_sleeves short_sleeves sky solo tombstone tree walking window tomboy Rating:Safe Score:4.0 Size:1024x1574 User:AmorphousBlob,tomboy
20666799,dream_c_club dream_c_club_(series) nao_(dream_c_club) makinaru 1girl ass back bare_shoulders black_legwear black_panties black_underwear breasts brown_eyes brown_hair :d detached_sleeves female lifted_by_self looking_at_viewer open_mouth open-mouth_smile pantsu short_hair smile solo teeth thighhighs thong underwear tomboy Rating:Questionable Score:4.8 Size:637x1100 User:Nigredo,tomboy
20667143,original two_(buttoniris) buttoniris high_resolution simple_background white_background multiple_views thought_bubble 1girl aiming_at_viewer alternative_hairstyle closed_mouth collared_shirt female finger_on_trigger grey_pants gun holding holding_gun holding_weapon jitome looking_at_viewer mirror pants pink_hair red_eyes reflection shirt short_hair solo suspenders sweatdrop very_short_hair weapon white_shirt wing_collar crossdressing tomboy Rating:Safe Score:5.0 Size:1469x1630 User:anonymous,tomboy
20669414,bleach arisawa_tatsuki em_(totsuzen_no_hakike) simple_background white_background plain_background 1girl bikini bikini_top black_hair blush bow breasts breasts_out_of_clothes embarrassed female female_only hair_between_eyes looking_at_viewer micro_bikini open_clothes open_shirt pleated_skirt red_bow red_neckwear shiny shiny_hair shirt short_hair skirt solo spiky_hair sweat swimsuit upper_body white_shirt wristband tomboy Rating:Questionable Score:4.7 Size:600x960 User:Toni,tomboy
20669416,bleach arisawa_tatsuki em_(totsuzen_no_hakike) simple_background white_background monochrome plain_background 1girl bikini bikini_top black_hair blush bow breasts breasts_out_of_clothes embarrassed female female_only hair_between_eyes looking_at_viewer micro_bikini open_clothes open_shirt pleated_skirt shiny shiny_hair shirt short_hair skirt solo spiky_hair sweat swimsuit upper_body white_shirt wristband tomboy Rating:Questionable Score:4.7 Size:600x960 User:Toni,tomboy
20670348,dororo_(tezuka_osamu) dororo_(character) funnyari simple_background white_background 1girl bandaged_arm bandages bare_shoulders black_hair blush brown_eyes clavicle clothing covering covering_breasts embarrassed female lips looking_at_viewer off_shoulder parted_lips partially_clothed partially_undressed pettanko ponytail sash short_hair solo tied_hair loli tomboy contentious_content Rating:Questionable Score:4.8 Size:840x1080 User:anonymous,tomboy
20670351,dororo_(tezuka_osamu) dororo_(character) funnyari simple_background white_background 1girl bandaged_arm bandages bare_shoulders black_hair blush brown_eyes clavicle clothing covering covering_breasts embarrassed female half-closed_eyes lips looking_away looking_to_the_side off_shoulder parted_lips partially_clothed partially_undressed pettanko ponytail sash short_hair solo sweat tied_hair loli tomboy contentious_content Rating:Questionable Score:4.6 Size:840x1080 User:anonymous,tomboy
20671551,kino_no_tabi kino kino_(kino_no_tabi) ettone english simple_background censored text english_text sketch grey_background censor_bar 1girl after_sex anus_peek ass black_hair blush clothed_dripping cutoff_jeans cutoffs dripping_semen female formal from_behind jitome looking_back nakadashi semen shoes short_hair solo suit trembling vagina tomboy Rating:Explicit Score:4.7 Size:964x1158 User:anonymous,tomboy
20671793,final_fantasy final_fantasy_vii final_fantasy_vii_remake square_enix tifa_lockhart datcravat high_resolution english text english_text 1girl arm_guards bangs breasts brown_hair clothes earrings elbow_gloves female gloves grin hair jewelry long_hair looking_at_viewer midriff navel open_mouth ponytail pose red_eyes skirt smile solo standing suspenders tank_top tied_hair upper_body tomboy Rating:Safe Score:5.0 Size:1024x1280 User:samo293,tomboy
20672250,fate_(series) makidera_kaede high_resolution very_high_resolution 1girl abs black_eyes black_hair blush breasts clavicle clothing cloud day female navel outdoors shoes short_hair small_breasts sneakers solo sportswear sweat tanlines tanned toned white_footwear white_shoes white_sneakers tomboy Rating:Questionable Score:4.9 Size:2894x4093 User:PBY288,tomboy
20673910,original pastime774 simple_background 1girl armpit_peek armpits bare_legs bed black_hair black_panties black_underwear blush clavicle clenched_teeth condom condom_packet_strip condom_wrapper covered_eyes covering_face dark_skin dark-skinned_female female female_only grin holding holding_condom kneeling legs navel nipples on_bed one-piece_tan pantsu pettanko ribs seiza short_hair sitting smile solo stomach tanlines tanned teeth thong topless underwear very_short_hair loli tomboy contentious_content Rating:Explicit Score:4.7 Size:768x1184 User:domestic_importer,tomboy
20674519,original nari_(cougar1404) cougar1404 4:3_aspect_ratio character_name 1girl ass black_hair blush boots breasts cloak denim denim_shorts female from_behind hood hooded_cloak hoodie jacket large_ass loli_face looking_at_viewer looking_to_the_side open_mouth overalls shiny shiny_clothes shiny_hair shiny_skin short_hair shorts short_shorts sideboob solo sweater yellow_eyes yellow_hoodie tomboy Rating:Safe Score:5.0 Size:840x1000 User:hips_are_key,tomboy
20681064,berserk casca typo_(requiemdusk) high_resolution monochrome greyscale ambiguous_background screentones 1girl armor breastplate capelet dark_skin dark-skinned_female female female_only full_body gloves hand_on_hilt scabbard sheath sheathed short_hair solo standing sword thighhighs weapon tomboy Rating:Safe Score:4.6 Size:845x1250 User:anonymous,tomboy
20681066,berserk casca typo_(requiemdusk) high_resolution monochrome greyscale screentones 1girl barefoot covered_mouth dark_skin dark-skinned_female feet female female_only in_profile leg_hug looking_at_viewer outdoors pants shirt short_hair sitting solo tomboy Rating:Safe Score:4.6 Size:845x1250 User:anonymous,tomboy
20686967,hololive subaru_ch. oozora_subaru high_resolution very_high_resolution green_background 1girl baseball_cap black_panties black_underwear blue_eyes blush bow bow_panties breasts breasts_apart brown_hair clavicle closed_mouth eyebrows_visible_through_hair female furrowed_eyebrows groin hat hips lace lace_trim lace-trimmed_panties lifted_by_self lowleg lowleg_panties navel nipples no_bra open_clothes open_pants pants pantsu pink_bow sekki_(user_zfu7767) shirt shirt_lift short_hair shorts short_sleeves small_breasts solo stopwatch stopwatch_around_neck thigh_gap unbuttoned underwear watch wavy_mouth whistle whistle_around_neck tomboy virtual_youtuber Rating:Explicit Score:4.8 Size:2591x3624 User:anonymous,tomboy
20688490,original pastime774 high_resolution simple_background 1girl armpit_peek bare_legs bed blush clavicle condom condom_wrapper covered_eyes dark_skin dark-skinned_female female holding holding_condom kneeling legs navel nipples on_bed one-piece_tan pettanko ribs seiza short_hair sitting smile solo tanlines tanned teeth thong topless very_short_hair loli tomboy contentious_content Rating:Explicit Score:4.8 Size:953x1469 User:anonymous,tomboy
20690753,saki saki_(series) saki_achiga-hen eguchi_sera odawara_hakone instant_loss_2koma 1girl bangs black_jacket brown_hair brown_shorts eyebrows_visible_through_hair female gakuran holding jacket looking_at_viewer mahjong mahjong_table mahjong_tile open_clothes open_jacket open_mouth purple_eyes school_uniform shirt short_hair shorts sitting sleeves_rolled_up smile solo sweatdrop uniform white_shirt onna_no_ko tomboy Rating:Safe Score:4.0 Size:716x800 User:anonymous,tomboy
20691893,original hashi 1girl abs arms_behind_back bikini black_eyes black_hair black_jacket breasts clavicle cleavage feet_out_of_frame female green_bikini hood_down hoodie jacket looking_at_viewer midriff muscle navel open_clothes open_jacket plant porch purple_hoodie purple_outerwear shade shadow short_hair side-tie_bikini solo standing striped striped_bikini striped_swimsuit swimsuit vines window tomboy Rating:Questionable Score:4.7 Size:971x1100 User:Nigredo,tomboy
20691910,kunio-kun_series river_city_girls yoko_(kunio-kun) high_resolution 1girl black_hair dark_skin dark-skinned_female elbow_pads female gloves hockey_stick knee_pads muscle muscular_female pixiv_id_4945657 shirt short_hair shorts solo tomboy Rating:Safe Score:4.7 Size:1112x1346 User:TheWanderer505,tomboy
20692587,original kanabun high_resolution censored mosaic_censoring multicolored_background 1girl anus areolae arm_behind_back ass bare_shoulders black_hair blue_swimsuit blush breasts breasts_apart breasts_out_of_clothes clothes_pull clothing clothing_aside competition_swimsuit covered_navel embarrassed feet_out_of_frame female female_only groin highleg highleg_swimsuit kupaa leaning_back legs loli_face looking_at_viewer medium_breasts nipples nose_blush one-piece_swimsuit one-piece_tan on_floor purple_eyes reclining red_eyes short_hair sitting sitting_on_floor solo spreading_own_vagina spread_legs spread_vagina sweat sweatdrop swimsuit swimsuit_aside swimsuit_pull tank_suit tanlines tanned thighs upper_teeth vagina tomboy Rating:Explicit Score:4.9 Size:983x1646 User:hama231,tomboy
20697757,resident_evil resident_evil_2_remake ada_wong chobixpho 3d 1girl asian asian_female bra bracelet brown_hair choker clothing female female_only garter_belt jewelry lingerie looking_at_viewer navel pantsu pose prison short_hair solo stockings underwear tomboy tagme Rating:Explicit Score:4.4 Size:644x894 User:AmorphousBlob,tomboy
20698018,touhou_project kirisame_marisa 4:3_aspect_ratio english text cowboy_shot english_text character_name dutch_angle yellow_background character_profile 1girl black_pants blonde_hair cigarette collared_shirt crossed_legs female marisa_carnby matching_hair_and_eye_color pants pettanko shirt short_hair smoking solo waistcoat white_shirt yellow_eyes yukkuri_to_rooru_suru_trpg reverse_trap tomboy Rating:Safe Score:5.0 Size:1000x750 User:AmorphousBlob,tomboy
20700771,original takafumi high_resolution very_high_resolution large_filesize 1girl basketball basketball_uniform black_hair blue_eyes clothing female female_focus short_hair shorts smile solo sportswear standing tomboy Rating:Safe Score:5.0 Size:3000x6754 User:AmorphousBlob,tomboy
20700773,original takafumi high_resolution very_high_resolution large_filesize 1girl basketball basketball_uniform black_hair black_panties black_underwear blue_eyes bra clothing female female_focus nipples pantsu short_hair shorts smile solo sports_bra sportswear standing underwear x-ray tomboy Rating:Questionable Score:5.0 Size:3000x6754 User:AmorphousBlob,tomboy
20704004,original funnyari simple_background white_background 1girl blush breasts brown_hair female female_focus fingerless_gloves gloves grin messy_hair navel ponytail skinny small_breasts smile solo strapless thigh_gap tied_hair toned tubetop tomboy Rating:Questionable Score:5.0 Size:750x1000 User:AmorphousBlob,tomboy
20704065,original nari_(cougar1404) cougar1404 1girl ahoge ass black_hair blush breasts cloak clothing female food food_on_face from_behind holding holding_food holding_object hood hooded_cloak hoodie huge_ass ice_cream large_ass loli_face looking_at_viewer looking_back looking_to_the_side looking_up no_pants open_mouth orange_eyes pantsu posterior_cleavage shiny shiny_hair shiny_skin short_hair sideboob solo sweat sweaty thighs underwear viewed_from_above wedgie white_panties white_underwear yellow_eyes tomboy Rating:Questionable Score:4.7 Size:750x1000 User:hips_are_key,tomboy
20704263,jackie_chan_adventures jade_chan zapor high_resolution 1girl burp digestion female giantess stomach zapor666 tomboy vore extreme_content Rating:Questionable Score:3.3 Size:900x1200 User:AmorphousBlob,tomboy
20705208,girls_und_panzer hoshino_(girls_und_panzer) wa_(genryusui) high_resolution speech_bubble depth_of_field blurry_background ! 1girl areolae black_shirt blurry blush bob_cut breasts breasts_out_of_clothes brown_hair clothes_around_waist clothing covering_mouth dark_skin dark-skinned_female dripping female gloves green_eyes hanging_breasts holding_wrench in_profile jumpsuit large_breasts leaning_forward lifted_by_self looking_at_viewer mechanic medium_breasts midriff navel nipples no_bra orange_jumpsuit overalls shirt short_hair solo spoken_exclamation_mark standing sweat uniform wardrobe_malfunction wet white_gloves wiping_face wiping_sweat wrench tomboy Rating:Explicit Score:4.8 Size:1034x1529 User:anonymous,tomboy
20707496,dororo_(tezuka_osamu) dororo_(character) terukikuma high_resolution ambiguous_background sepia 1girl black_hair cameltoe female female_focus female_only fundoshi navel nipples open_mouth pettanko ponytail solo tied_hair topless underwear wafuku loli tomboy contentious_content Rating:Explicit Score:4.7 Size:700x1200 User:AmorphousBlob,tomboy
20707500,dororo_(tezuka_osamu) dororo_(character) terukikuma high_resolution censored mosaic_censoring gradient_background 1girl black_hair choker female female_focus female_only gradient navel nipples nude pettanko short_hair smile solo undressing vagina loli tomboy contentious_content Rating:Explicit Score:4.9 Size:700x1200 User:AmorphousBlob,tomboy
20708032,spider-man_(series) spider-man:_into_the_spider-verse marvel_comics gwendolyn_maxine_stacy spider-gwen shadman high_resolution ambiguous_background 1girl ahegao asymmetrical_hair blonde_hair breasts drooling eyebrow_piercing eyes_rolled_back female female_only freckles medium_breasts piercing saliva short_hair solo superheroine tongue_piercing tooth_gap undercut tomboy potential_duplicate Rating:Safe Score:4.7 Size:1100x1404 User:xxxiv,tomboy
20709097,the_legend_of_zelda the_legend_of_zelda:_ocarina_of_time nintendo sheik doboshiru white_background multiple_views 2020 1girl areolae areola_slip armor ass bandages blonde_hair braid braided_ponytail breasts breast_slip covered_navel female female_only gloves knife large_breasts long_hair mask pointed_ears ponytail red_eyes solo thick_thighs thighs thong tied_hair wardrobe_malfunction tomboy Rating:Questionable Score:4.6 Size:1007x1100 User:AmorphousBlob,tomboy
20709628,girls_und_panzer hoshino_(girls_und_panzer) wa_(genryusui) high_resolution blurry_background 1girl areolae bare_shoulders black_hair blurry bob_cut breasts breast_slip brown_hair car cleavage dark_skin dirty_arm dirty_clothes down_blouse engine female gloves green_eyes ground_vehicle hanging_breasts holding jumpsuit jumpsuit_around_waist large_areolae large_breasts mechanic motor_vehicle nipples nipple_slip no_bra orange_jumpsuit shirt short_hair sleeveless sleeveless_shirt solo sweat sweatdrop tank_top tools vehicle wardrobe_malfunction wet wet_clothes white_gloves white_shirt tomboy Rating:Explicit Score:4.8 Size:1034x1529 User:anonymous,tomboy
20711823,mario_(series) super_mario_bros. super_mario_land mario_kart nintendo princess_daisy 1:1_aspect_ratio 1girl blue_eyes breasts brown_hair cleavage dress earrings fairy fairy_wings female female_only flower_earrings grin head_wreath jewelry legs looking_at_viewer mushroom orange_dress sitting smile solo wings tomboy Rating:Safe Score:5.0 Size:1080x1080 User:AmorphousBlob,tomboy
20711835,mario_(series) super_mario_land nintendo princess_daisy 1girl angry brown_hair clothing crown dress earrings female female_only flower_earrings frown headwear jewelry orange_dress red_eyes smoke solo tomboy Rating:Safe Score:5.0 Size:580x560 User:AmorphousBlob,tomboy
